 128 | بَرایِ تَحْصیلْ دَرْ رِشْتِ‌یِ حُقوقْ وَ حِسابْداری  | bˌarɑjˈe tˈahsil dˈar rˈeʃteːjˈe hˈoq1uːq1 vˈa hˈesɑbdˌɑri
 129 | دَسْت‌نَخوْرْدِ باقی مانْدِ  | dˈastnˈaxordˌeː bˈɑq1i mˈɑndeː
 130 | لِباس‌هاییِ سیاه‌رَنْگْ دَرْ جارَخْتی اَسْتْ  | lˈebɑshɑˈiːe siˈɑhrˈanɡ dˈar dʒɑrˈaxti ˈast
 131 | وَ کِتاب‌هایِ چُروکیدِ‌یِ مَدْرِسِ  | vˈa kˈetɑbhɑjˈe tʃˌoruːkˈideːjˈe madrˈese
 132 | دَرْ قَفَسه‌ها رویِ هَمْ تَلَنْبارْ شُدِ‌اَنْدْ  | dˈar q1afˈaseːhɑ rujˈe hˈam talˈanbɑr ʃˈodeːˈand
 133 | داخِلِ کِتابِ مَنْس‌فیلْدَپارَکِ چاپِ پَنْگوئِنِ گَرَسْتَنْ  | dˈɑxelˌe ketˈɑbe mˈansfˌildapˈɑrakˌe tʃˈɑpe pˌanɡuːʔˈene ɡarˈastan
 134 | بِ بُلوغْ رِسیدِ نِوِشْتِ  | beː bˈoluq1 rˈesidˌeː nevˈeʃteː
 135 | فَنی پَرایِسِ فوْقُ‌العادِّ ، مَعْمولی  | fˈani parˈɑjesˌe fˈoːq1olˈɑdde maʔmˈuːli
 136 | دَرْ آلْبوْمِ عَکْسِ زیرِ تَخَتُّشِ عَکْسی بِدونِ ژِسْتْ اَزْ او وَ پِدَرَشْ اَسْتْ کِ جُلوْیِ یِکْ وَ نیمْ بَسْتَنی فُروشی  | dˈar ɑlbˈome ˈaːkse zˈire tˌaxattˈoʃe ˈaːksi bedˈuːne ʒˈest az ˈuː vˈa pedˈaraʃ ˈast kˈeː dʒˌolojˈe jˈek vˈa nˈim bastˈani forˈuːʃi
 137 | دَرْ خیابانِ کَرودْلَبی ایسْتادِ‌اَنْدْ  | dˈar xiˈɑbɑnˌe kˌaruːdlˈabi iːstˈɑdeːˈand
 138 | او دَرْ آنْ عَکْسِ شِشْ سالَشْ اَسْتْ  | ˈuː dˈar ɑn ˈaːkse ʃˈeʃ sˈɑlaʃ ˈast
 139 | وَ تا یِکْ سالِ دیگَرْ پِدَرَشْ را دَرْ کِنارِ خوْدْ خواهَدْ_داشْتْ  | vˈa tɑː jˈek sˈɑle dˈiɡar pedˈaraʃ rɑ dˈar kenˈɑːre xod xˈɑhad dˈɑʃt
 140 | طِبْقِ رِوایَتِ خانِوادِ  | tˈebq1e rˌevɑjˈate xˌɑnevˈɑdeː
 141 | پِدَرْ کِرِسْتِنْ یِکْ روزِ صُبْحْ کِ هَمْسَرَشْ کَسی کِ دَهْ سالْ با او زِنْدِگی کَرْدِ  | pˈedar kerˈesten jˈek rˈuːze sˈobh kˈeː hamsˈaraʃ kˈasi kˈeː dˈah sˈɑl bɑ ˈuː zˈendeɡˌi kˈardeː
 142 | بَرایِ تَدْریسْ بِ مَدْرِسِ رَفْتِ_بودْ اَزْ خوابْ بیدارْ شُدْ وَ چَمِدانِ کوچَکی پیچیدْ وَ رَفْتْ  | bˌarɑjˈe tˈadris beː madrˈese rˈafteː bˈuːd az xˈɑb bˌidɑr ʃˈod vˈa tʃˌamedˈɑne kuːtʃˈaki pˈitʃid vˈa rˈaft
 143 | تَنْها توْضیحی کِ بَرایِ اینْ کارَشْ اِرائِ دادْ  | tˈanhɑ tozˈihi kˈeː bˌarɑjˈe iːn kˈɑraʃ erˈɑeː dˈɑd
 144 | بَرْ تِکِّ کاغَذی نِوِشْتِ_شُدِ_بودْ کِ رویِ میزِ راهْروْ گُذاشْتِ_بودْ  | bar tˈekkeː kɑq1ˈazi nevˈeʃteː ʃˈodeː bˈuːd kˈeː rujˈe mˈize rˈɑhro ɡˈozɑʃtˌeː bˈuːd
 145 | مُتِأَسِّفَمْ  | mˌoteʔassˈefam
 146 | اَزْ آنْ روزْ بِ بَعْدْ گَرْداگَرْدِ اِسْکاتْلَنْدْ سَرِ گَرْدانْ بودِ  | az ɑn rˈuːz beː bˈaʔd ɡardˈɑɡardˌe eskˈɑtland sˈare ɡˈardɑn bˈuːdeː
 147 | وَ بِ کارْهایِ موَقَّتی مَشْغولْ می‌شُدِ  | vˈa beː kˈɑrhˈɑje mˌovaq1q1ˈati mˈaʃq1uːl miʃˈodeː
 148 | وَ تَنْها اِرْتِباطی کِ با کِرِسْتِنْ داشْتِ  | vˈa tˈanhɑ ˌertebˈɑti kˈeː bɑ kerˈesten dˈɑʃteː
 149 | کارْتِ پَسْتالی بودِ کِ سالْ بِ سالْ می‌فِرِسْتادِ  | kˈɑrte pˈastˈɑli bˈuːdeː kˈeː sˈɑl beː sˈɑl mifˌerestˈɑdeː
 150 | وَ هِدیِ‌ای کِ تَوَلُّدْ بِ تَوَلُّدْ اِرْسالْ می‌کَرْدِ  | vˈa hedˈijeiː kˈeː tˈavallˌod beː tˈavallˌod ˈersɑl mikˈardeː
 151 | دَرْ تَوَلُّدِ دَوازْدَهْ سالِگی کِرِسْتِنْ  | dˈar tˈavallˌode dˈavɑzdˌah sˈɑleɡˌi kerˈesten
 152 | بَسْتِ‌اِسْ بِ دَسْتَشْ رِسیدِ کِ دَرْ آنْ ژاکِتی پَشْمی بودِ مُناسِبِ بَچِّ‌یِ نه سالِ  | bˈasteːˈes beː dˈastaʃ rˈesidˌeː kˈeː dˈar ɑn ʒˈɑketˌi pˈaʃmi bˈuːdeː mˌonɑsˈebe batʃtʃˈeːjˈe nˈa sˈɑleː
 153 | او هَمْ بَسْتِ را  | ˈuː hˈam bˈasteː rˈɑ
 154 | بِ آدْرِسْ دَرْ کامْرولْ پَسْ می‌فِرِسْتَدْ  | beː ˈɑdres dˈar kˈɑmruːl pˈas miferˈestad
 155 | هَمْراهْ با یادْداشْتی کِ خِیْلی رو راسْتْ  | hamrˈɑh bɑ jɑddˈɑʃti kˈeː xˈejli rˈu rˈɑst
 156 | بَرایِ فِرِسْتَنْدْ آرِزو می‌کُنَدْ کِ زودْتَرْ بِمیرَدْ  | bˌarɑjˈe ferˈestand ˈɑrezˌu mikˈonad kˈeː zˈuːdtar bemˈirad
 157 | اَزْ آنْ زَمانْ بِ بَعْدِ دیگَرْ خَبَری اَزْ او نَشُدِ  | az ɑn zamˈɑn beː bˈaʔde dˈiɡar xˈabarˌi az ˈuː naʃˈodeː
 158 | اَگَرْ بِ‌خاطِرِ زَنِ دیگَری آن‌ها را تَرْکْ کَرْدِ_بودْ  | ˌaɡˈar beːxˈɑterˌe zˈane dˈiɡarˌi ɑnhɑ rɑ tˈark kˈardeː bˈuːd
 159 | می‌شُدْ گُفْتْ فَقَطْ تَعَهُّداتْ را کِ زَمانِ اِزْدِواجْ دادِ زیرِ پا گُذاشْتِ  | miʃˈod ɡˈoft fˈaq1at tˌaʔahhˈodɑt rɑ kˈeː zamˈɑne ezdˈevɑdʒ dˈɑdeː zˈire pˈɑ ɡˈozɑʃtˌeː
 160 | اَمّا این‌کِ زَنْ وَ بَچِّ اَشْ را فَقَطْ بِ اینْ دَلیلْ تَرْکْ کَرْدِ کِ تَنْها باشَدْ وَ بَرایِ خوْدَشْ زِنْدِگی کُنَدْ  | ˈammˌɑ iːnkˈeː zˈan vˈa batʃtʃˈeː aʃ rɑ fˈaq1at beː iːn dˈalil tˈark kˈardeː kˈeː tˈanhɑ bˈɑʃad vˈa bˌarɑjˈe xˌodaʃ zˈendeɡˌi kˈonad
 161 | بِدونِ آوَرْدَنِ دَلایِلِ قانِعْ کُنَنْدِ  | bedˈuːne ˈɑvardˌane dˌalɑjˈele q1ˈɑneʔ konˈandeː
 162 | جَفا دَرْ حَقِ آنانْ بِ حِسابْ می‌آمَدْ  | dʒafˈɑ dˈar hˈaq1e ˈɑnˈɑn beː hˈesɑb miˈɑmad
 163 | با ماهیَتی اَزْ هَمِ جَهَتِ عَمیق‌تَرِ مُبْهَم‌تَرْ وَ ویرانْگَرْتَرْ  | bɑ mˌɑhiːjˈati az hˈameː dʒahˈate ˈaːmiq1tˌare mˈobhamtar vˈa vˌirɑnɡˈartar
