 159 | اَزْ نَخُسْتینْ نِگاهْ تا شِکْلِ گیری بَرْداشْتی شُکوه‌یِ مَنْدْ وَ سَرْنِوِشْتِ سازْ  | az naxˈostin nˈeɡɑh tɑː ʃˈekle ɡˈiri bardˈɑʃti ʃˈokuːhjˈe mˈand vˈa sarnevˈeʃte sˈɑz
 160 | تَنْها چَنْدْ قَدَمِ کوتاهْ فاصِلِ اَسْتْ  | tˈanhɑ tʃˈand q1adˈame kuːtˈɑh fˈɑselˌeː ˈast
 161 | اینْکِ آنْ شَخْصْ  | ˈinkeː ɑn ʃˈaxs
 162 | پاسُخی جامِعْ  | pɑsˈoxi dʒˈɑmeʔ
 163 | بَرایِ پُرْسَشْهایِ بَرْ زَبانْ نَیامَدِ دَرْبارِ‌یِ زِنْدِگی اَسْتْ  | bˌarɑjˈe porsaʃhˈɑje bar zabˈɑn nˌajɑmˈadeː darbˈɑreːjˈe zˈendeɡˌi ˈast
 164 | شایَدْ بِ نَظَرْ بِرِسَدْ شِدَّتِ اِحْساساتْ اَهَمّیَتی نَدارَدْ  | ʃˈɑjad beː nˈazar berˈesad ʃeddˈate ehsˈɑsɑt ˌahammiːjˈati nˈadɑrˌad
 165 | یا حَتّا مُضْحِکْ اَسْتْ  | jɑː hˌattˈɑ mˈozhek ˈast
 166 | اَمّا اینْ تَکْریمِ غَریزِ‌یِ سَیّارِ‌یِ کوچَکی دَرْ اینْ جَهانْ رَوابِطْ نیسْتْ  | ˈammˌɑ iːn takrˈime q1arˈizeːjˈe sajjˈɑreːjˈe kuːtʃˈaki dˈar iːn dʒˈahɑn ravˈɑbet nˈist
 167 | بَلْکِ خُرْشیدی اَسْتْ کِ آرْمانْهایِ اِمْروزی عِشْقْ حُلِ آنْ میچَرْخَنْدْ  | bˈalkeː xorʃˈidi ˈast kˈeː ˈɑrmˈɑnhˈɑje emrˈuzi ˈeːʃq1 hˈoːle ɑn mitʃˈarxand
 168 | عَقایِدِ رومانْتیکْ هَمْوارِ وُجودْ داشْتِ‌اَنْدْ  | ˌaq1ɑjˈede ruːmˈɑntik hamvˈɑreː vˈodʒuːd dˈɑʃteːˈand
 169 | اَمّا تَنْها چَنْدْ قَرْنْ اَسْتْ کِ چیزی فَراتَرْ اَزْ بیماری اِنْگاشْتِ می‌شَوَنْدْ  | ˈammˌɑ tˈanhɑ tʃˈand q1ˈarn ˈast kˈeː tʃˈizi farˈɑtar az bimˈɑri enɡˈɑʃteː miʃˈavand
 170 | تَنْها مُدَّتی اَسْتْ کِ جُسْتُجو بَرایِ یافْتَنِ مَعْشوقْ اِجازِ پِیْدا کَرْدِ  | tˈanhɑ mˌoddˈati ˈast kˈeː dʒostˈodʒuː bˌarɑjˈe jˈɑftanˌe mˈaʔʃuq1 edʒˈɑzeː pˈejdɑ kˈardeː
 171 | دَرْ جایْگاهی نَزْدیکْ بِ هَدَفِ زِنْدِگی قَرارْ گیرَدْ  | dˈar dʒɑjɡˌɑhi nˈazdik beː hadˈafe zˈendeɡˌi q1arˈɑr ɡˈirad
 172 | نُعی آرْمانْگَرایی  | nˈoʔi ˌɑrmɑnɡarˈɑiː
 173 | کِ دَرْ گُذَشْتِ بِ سَمْتِ خُدایانْ وَ مَعْنَویاتْ رَهْنِمونْ بودْ  | kˈeː dˈar ɡozˈaʃteː beː sˈamte xodˈɑjɑn vˈa mˌaʔnavˈijɑt rahnˈemun bˈuːd
 174 | بِ سویِ سوژِ‌هایِ اِنْسانی  | beː sˈuːje sˈuːʒeːhɑjˈe ensˈɑni
 175 | تَغییْرِ جَهَتْ دادِ_اَسْتْ  | taq1ˈiːre dʒˈahat dˈɑdeː ˈast
 176 | وَ اینْ جِسْمْ اَسْتْ بِ ظاهِرِ سِخاوَتْمَنْدانِ  | vˈa iːn dʒˈesm ˈast beː zˈɑherˌe sˌexɑvˌatmandˈɑneː
 177 | اَمّا سَرْشارْ اَزْ پیامْدَهایِ ناخُشایَنْدْ وَ بی دَوامْ  | ˈammˌɑ sarʃˈɑr az piˈɑmdahˈɑje nɑxˈoʃɑjˌand vˈa bi davˈɑm
 178 | چِرا کِ بَرایِ هیچْ بَشَری آسانْ نیسْتْ  | tʃˈerɑ kˈeː bˌarɑjˈe hˈitʃ baʃˈari ˈɑsˈɑn nˈist
 179 | دَرْ کُلِ زِنْدِگی‌اَشْ  | dˈar kˈole zˈendeɡˌiˈaʃ
 180 | بِ اینْ دِلْخُشْ باشَدْ  | beː iːn dˈelxoʃ bˈɑʃad
 181 | کِ دَرْ حُضورِ نِظارِ‌گَریِ خیالی دَرْ خیابانْ  | kˈeː dˈar hozˈuːre nezˈɑreːɡarˌie xiˈɑli dˈar xiˈɑbɑn
 182 | دَرْ شِرْکَتْ وَ بَرْ رویِ صَنْدَلیِ کِناری دَرْ هَواپِیْما  | dˈar ʃˈerkat vˈa bar rujˈe sˌandalˈie kenˈɑːri dˈar hˈavɑpˌejmɑ
 183 | کَمالاتی اَزْ خُدْ بِروزْ دادِ_اَسْتْ  | kˌamɑlˈɑti az xod berˈuːz dˈɑdeː ˈast
 184 | بَرایِ رَبیعْ سالْها طولْ خاهَدْ_کِشیدْ  | bˌarɑjˈe rˈabiʔ sˈɑlhɑ tˈuːl xˈɑhad kˈeʃid
 185 | وَ چَنْدینْ جَسْتارْ دَرْ بابِ عِشْقْ نیازْ خاهَدْ_بودْ  | vˈa tʃˈandin dʒastˈɑr dˈar bˈɑbe ˈeːʃq1 nˈijɑz xˈɑhad bˈuːd
 186 | تا بِ نَتایِجی مُتَفاوِتْ بِرِسَدْ  | tɑː beː nˈatˈɑjedʒˌi mˌotafˈɑvet berˈesad
 187 | تا مُتِوَجِّ شَوَدْ  | tɑː mˌotevˈadʒdʒeː ʃavˈad
 188 | کِ دُرُسْتْ هَمانْ چیزی کِ روزی رومانْتیکْ می‌اِنْگاشْتْ اَعَمْ  | kˈeː dˈorost hamˈɑn tʃˈizi kˈeː rˈuːzi ruːmˈɑntik miˈenɡɑʃt ˈaʔam
 189 | اَزْ شَمِ دَرونی بَیانِ ناپَذیرْ  | az ʃˈame darˈuni bajˈɑne nɑpˈazir
 190 | تَمایُلاتِ آنی  | tˌamɑjolˈɑte ˈɑni
 191 | وَ اِعْتِمادْ بِ مَعْشوقْ  | vˈa eʔtˈemɑd beː mˈaʔʃuq1
 192 | دَقیقَنْ مانِعی اَسْتْ بَرْ سَرِ راه‌یِ یادْگیریِ  | daq1ˈiq1an mˈɑneʔˈi ˈast bar sˈare rˈɑhjˈe jɑdɡirˈie
 193 | چِگونِگیِ حِفْظِ رَوابِطِ  | tʃˌeɡuneɡˈie hˈefze rˌavɑbˈete
 194 | او بِ اینْ نَتیجِ می‌رِسَدْ کِ عِشْقِ زَمانی دَوامْ می‌آوَرْدْ  | ˈuː beː iːn nˈatidʒˌeː mirˈesad kˈeː ˈeːʃq1e zamˈɑni davˈɑm miˈɑvard
 195 | کِ شَخْصْ بِ جاهْ طَلَبی هایی اَفْسونْ کُنَنْدِ‌یِ اَوَّلیِ‌یِ آنْ  | kˈeː ʃˈaxs beː dʒˈɑːh talˈabi hˈɑiː ˈaːfsuːn konˈandeːjˈe ˈavvalˌijejˈe ˈɑn
 196 | تَوَجُّهْ نَکُنَدْ  | tˈavadʒdʒˌoh nakˈonad
 197 | وَ بِ اینْ نَتیجِ می‌رِسَدْ کِ بَرایِ بِهْبودِ رَوابِطَشْ  | vˈa beː iːn nˈatidʒˌeː mirˈesad kˈeː bˌarɑjˈe behbˈuːde rˌavɑbˈetaʃ
 198 | بایَدْ بَرْ اِحْساساتی کِ دَرْ وَهْلِ‌یِ اَوَّلْ  | bˈɑjad bar ˌehsɑsˈɑti kˈeː dˈar vˈahleːjˈe ˈavval
 199 | او را بِ سَمْتِ آنْ رَوابِطْ سُقْ دادِ  | ˈuː rɑ beː sˈamte ɑn ravˈɑbet sˈoq1 dˈɑdeː
 200 | غَلَبِ کُنَدْ  | q1alˈabeː kˈonad
 201 | بایَدْ بیاموزَدْ کِ عِشْقْ  | bˈɑjad bˌijɑmˈuzad kˈeː ˈeːʃq1
 202 | تَنْها شورْ وَ شُقْ نیسْتْ  | tˈanhɑ ʃˈuːr vˈa ʃˈoːq1 nˈist
 203 | بَلْکِ مَهارَتْ اَسْتْ  | bˈalkeː mahˈɑrat ˈast
