 163 | بَلْکِ اِحْساساتْ شانْ را بِ عَمَلْ جِسْمانی تَرْجُمِ کَرْدِ‌اَنْدْ  | bˈalkeː ehsˈɑsɑt ʃˈɑn rɑ beː ˈamal dʒesmˈɑni tardʒˈomeː kˈardeːˈand
 164 | قَدْرْدانی  | q1adrdˈɑni
 165 | مُحَبَّتْ رِضایَتْ خاطِرْ وَ تَسْلیمْ  | mohˈabbat rezˈɑjat xˈɑter vˈa tˈaslim
 166 | اِسْمَشْ را هَرْچیزی کِ بِگُذاریمْ  | ˈesmaʃ rɑ hartʃˈizi kˈeː beɡozˈɑrim
 167 | دَرْ واقِعْ مَنْظورِمانْ شادْ کامی اَزْ اینْ اَسْتْ کِ باِلاَخَرِ  | dˈar vˈɑq1eʔ mˌanzurˈemɑn ʃˈɑd kˈɑmi az iːn ˈast kˈeː bˌelaxˈareː
 168 | اِجازِ پِیْدا کَرْدِ‌اَمْ خوْدْ نَهانی مانْ را بَرْ مُلّا کُنیمْ  | edʒˈɑzeː pˈejdɑ kˈardeːam xod nˈahˈɑni mˈɑn rɑ bar mˈollɑ kˈonim
 169 | وَ اَزْ اینْکِ دَرْیافْتِ ایمْ  | vˈa az ˈinkeː darjˈɑfteː ˈiːm
 170 | نه تَنْها مَعْشوقْ مانْ بِ هیچْ وَجْهْ  | nˈa tˈanhɑ mˈaʔʃuq1 mˈɑn beː hˈitʃ vˈadʒh
 171 | اَزْ خوْدْ واقِعی مانْ وَحْشَتْ نِمی‌کُنَدْ  | az xod vˈɑq1eʔˈi mˈɑn vˈahʃat nˌemikˈonad
 172 | بَلْکِ تَصْمیمْ گِرِفْتِ دَرْ جَوابْ  | bˈalkeː tˈasmim ɡerˈefteː dˈar dʒˈavɑb
 173 | ما را تَأْییدْ وَ تَشْویقْ کُنَدْ  | mɑ rɑ tˈaʔjid vˈa tˈaʃviq1 kˈonad
