 187 | اِحْساساتیِ وافِرْ  | ˌehsɑsɑtˈie vˈɑfer
 188 | اِحْساسْ می‌کُنَدْ هیچْگاهْ نِمیخاهَدْ  | ˈehsɑs mikˈonad hitʃɡˈɑh nˈemixˌɑhad
 189 | کِرِسْتِنْ را اَزْ دَسْتْ بِدَهَدْ  | kerˈesten rɑ az dˈast bedˈahad
 190 | بِ خاطِرِ پیشانیِ بُلَنْدَشْ  | beː xˈɑterˌe pˌiʃɑnˈie bˈolandˌaʃ
 191 | وَ بَرآمَدِگیِ لَبِ بالایی بَرْ رویِ لَبِ‌یِ پایینی  | vˈa barˌɑmadeɡˈie lˈabe bˈɑlɑˌiː bar rujˈe lˈabeːjˈe pˈɑjinˌi
 192 | اِحْساسْ می‌کُنَدْ  | ˈehsɑs mikˈonad
 193 | عاشِقِ اوسْتْ  | ˈɑʃeq1ˌe ˈuːst
 194 | بِ خاطِرِ زیرَکی وَ تیزِ هوشیِ او  | beː xˈɑterˌe zirˈaki vˈa tˈize huʃˈie ˈuː
 195 | کِ باعِثْ می‌شَوَدْ رَبیعِ  | kˈeː bˈɑʔes miʃavˈad rˌabiʔˈe
 196 | موشِ خُدْ یا موشِ کورِ خُدْ صِدایَشْ کُنَدْ  | mˈuːʃe xod jɑː mˈuːʃe kˈuːre xod sedˈɑjaʃ kˈonad
 197 | وَ هَمْچِنینْ  | vˈa hamtʃˈenin
 198 | بِ خاطِرِ نامُتِعارِفْ بودَنِ ظاهِرَشْ  | beː xˈɑterˌe nɑmˈoteʔˈɑref buːdˈane zˈɑherˌaʃ
 199 | کِ سَبَبْ می‌شَوَدْ رَبیعْ حِسْ کُنَدْ  | kˈeː sˈabab miʃavˈad rˈabiʔ hˈes kˈonad
 200 | باهوشْ بودِ  | bˈɑhuːʃ bˈuːdeː
 201 | کِ بِ جَذّابیَتِ او پِیْ بُرْدِ_اَسْتْ  | kˈeː beː dʒˌazzɑbiːjˈate ˈuː pˈej bˈordeː ˈast
 202 | اِحْساسْ می‌کُنَدْ می‌خاهَدْ با او اِزْدِواجْ کُنَدْ  | ˈehsɑs mikˈonad mixˈɑhad bɑ ˈuː ezdˈevɑdʒ kˈonad
 203 | بِ خاطِرِ تَمَرْکُزِ پایْداری  | beː xˈɑterˌe tˌamarkˈoze pˈɑjdɑrˌi
 204 | کِ هِنْگامِ دُرُسْتْ کَرْدَنِ پایِ اِسْفِناجْ  | kˈeː henɡˈɑme dˈorost kardˈane pˈɑje esfˈenɑdʒ
 205 | وَ ماهیِ کادْ دَرْ چِهْرْهاشْ نَمایانْ اَسْتْ  | vˈa mɑhˈie kˈɑd dˈar tʃˈehrhɑʃ namˈɑjɑn ˈast
 206 | بِ خاطِرِ مَلاحِتَشْ  | beː xˈɑterˌe malˈɑhetˌaʃ
 207 | وَقْتی دُکْمِ‌هایِ کُتْ پُرْزِ دارَشْ را می‌بَنْدَدْ  | vˈaq1ti dˈokmeːhɑjˈe kˈot pˈorze dˈɑraʃ rɑ mibˈandad
 208 | وَ بِخاطِرِ فَراسَتْشْ  | vˈa bexˈɑterˌe farɑsˈatʃ
 209 | دَرْ بَرْ مُلّا کَرْدَنِ ذِهْنیَتِ آدَمْهایی کِ میشِناسَنْدْ  | dˈar bar mˈollɑ kardˈane zˌehniːjˈate ˌɑdamhˈɑiː kˈeː miʃenˈɑsand
 210 | عَمَلَنْ  | amˈalan
 211 | هیچْ اَنْدیشِ‌یِ جِدّی  | hˈitʃ andˈiʃeːjˈe dʒˈeddi
 212 | پُشْتِ اینْ اِطْمینانی کِ راجِعْ بِ اِزْدِواجْ دارَدْ نیسْتْ  | pˈoʃte iːn ˌetminˈɑni kˈeː rˈɑdʒeʔ beː ezdˈevɑdʒ dˈɑrad nˈist
 213 | او هَرْگِزْ  | ˈuː hˈarɡez
 214 | کِتابی دَرْبارِ‌یِ رَسْمِ زِناشوییِ نَخانْدِ  | ketˈɑbi darbˈɑreːjˈe rˈasme zˌenɑʃuˈiːe nˈaxˈɑndeː
 215 | دَرْ دَهْ سالِ گُذَشْتِ  | dˈar dˈah sˈɑle ɡozˈaʃteː
 216 | هیچْگاهْ بیشْتَرْ اَزْ دَهْ دَقیقِ  | hitʃɡˈɑh bˈiʃtar az dˈah daq1ˈiq1eː
 217 | با بَچِّ‌ای وَقْتْ نَگُذَرانْدِ  | bɑ batʃtʃˈeːiː vˈaq1t nˈaɡozˌarɑndˌeː
 218 | تاکُنونْ هیچْگاهْ با بَدْگُمانی  | tɑkˈonun hitʃɡˈɑh bɑ bˌadɡomˈɑni
 219 | اَزْ زُجی مَتاهِلْ پِرِسْ وَ جَوْ نَکَرْدِ  | az zˈoːdʒi matˈɑhel pˈeres vˈa dʒˈav nakˈardeː
 220 | چِ بِرِسَدْ بِ اینْکِ  | tʃeː berˈesad beː ˈinkeː
 221 | با شَخْصی طَلاقْ گِرِفْتِ صُحْبَتْ کَرْدِ_باشَدْ  | bɑ ʃˈaxsi talˈɑq1 ɡerˈefteː sˈohbat kˈardeː bˈɑʃad
 222 | او دَرْ تُضیحِ دَلیلِ اینْکِ  | ˈuː dˈar tozˈihe dalˈile ˈinkeː
 223 | بِسْیاری اَزْ اِزْدِواج‌ها بِ شِکَسْتْ می‌اَنْجامَدْ  | besjˈɑri az ezdˈevɑdʒhɑ beː ʃˈekast miˈaːndʒˈɑmad
 224 | حَرْفی بَرایِ گُفْتَنْ نَدارَدْ  | hˈarfi bˌarɑjˈe ɡˈoftan nˈadɑrˌad
 225 | جُزْ اینْکِ دَلیلَشْ یا حِماقَتْ اَسْتْ  | dʒˈoz ˈinkeː dalˈilaʃ jɑː hemˈɑq1at ˈast
 226 | یا نَداشْتَنِ تَصَوُّری اَزْ یِکْدیگَرْ  | jɑː nˈadˈɑʃtanˌe tˌasavvˈori az jekdˈiɡar
 227 | طِبْقِ اَغْلَبِ آمارْهایِ ثَبْتْ شُدِ  | tˈebq1e ˈaːq1labˌe ˈɑmˈɑrhˈɑje sˈabt ʃˈodeː
 228 | مَرْدُمْ بِ دَلایِلِ مَنْطِقیِ مُخْتَلِفی اِزْدِواجْ کَرْدِ‌اَنْدْ  | mˈardom beː dˌalɑjˈele mˌanteq1ˈie mˌoxtalˈefi ezdˈevɑdʒ kˈardeːˈand
 229 | چُنْ  | tʃˈon
 230 | قَطْعِ‌یِ زَمینِ دُخْتَرْ چَسْبیدِ بِ زَمینْ او بودِ  | q1atʔˈeːjˈe zamˈine dˈoxtar tʃasbˈideː beː zˈamin ˈuː bˈuːdeː
 231 | خانِوادِ‌یِ پِسَرْ  | xˌɑnevˈɑdeːjˈe pˈesar
 232 | دَرْ تِجارَتِ غَلّاتْ مُوَفَّقْ بودِ‌اَنْدْ  | dˈar tˌedʒɑrˈate q1ˈallɑt movˈaffaq1 bˈuːdeːˈand
 233 | پِدَرِ دُخْتَرْ  | pedˈare dˈoxtar
 234 | دَرْ شَهْرِ مُجْریِ قانونْ بودِ  | dˈar ʃˈahre modʒrˈie q1ˈɑnuːn bˈuːdeː
 235 | قَصْری بِ اِرْثْ می‌رِسیدِ  | q1ˈasri beː ˈers mirˈesidˌeː
 236 | یا پِدَرْ وَ مادَرِ هَرْدُ  | jɑː pˈedar vˈa mɑdˈare hˈardo
 237 | بِ تَفْسیرِ یِکْسانی اَزْ کِتابِ مُقَدَّسْ  | beː tafsˈire jeksˈɑni az ketˈɑbe moq1ˈaddas
 238 | باوَرْ داشْتِ‌اَنْدْ  | bˈɑvar dˈɑʃteːˈand
 239 | وَ نَتیجِ‌یِ اینْ اِزْدِواج‌هایِ مَنْطِقی  | vˈa nˈatidʒˌeːjˈe iːn ezdˈevɑdʒhɑjˈe mantˈeq1i
 240 | سِیْلی بودِ اَزْ تَنْهایی  | sˈejli bˈuːdeː az tanhˈɑiː
 241 | تَجاوُزْ خیانَتِ  | tadʒˈɑvoz xiˈɑnatˌe
 242 | کُتَکْ کاری سَنْگْدِلی  | kˈotak kˈɑri sanɡdˈeli
 243 | وَ جیغْ هایی کِ اَزْ پُشْتْ دَرْ پَرْوَرِشْگاه‌هایِ نُزادانْ شِنیدِ می‌شُدِ  | vˈa dʒˈiq1 hˈɑiː kˈeː az pˈoʃt dˈar pˌarvareʃɡˈɑhhɑjˈe nozˈɑdɑn ʃenˈideː miʃˈodeː
 244 | اِزْدِواجِ عَقْلانی  | ˌezdevˈɑdʒe aːq1lˈɑni
 245 | اَزْ هیچْ مَنْظَری مَنْطِقی بِ نَظَرِ نِمی‌رِسیدِ  | az hˈitʃ manzˈari mantˈeq1i beː nˈazarˌe nˌemirˈesidˌeː
 246 | اَغْلَبْ مَصْلَحَتی مُتِعَصِّبانِ‌  | ˈaːq1lab mˌaslahˈati mˌoteˌassebˈɑne
 247 | یِ  | jˈe
 248 | مُتِکَبِّرانِ  | mˌotekˌabberˈɑneː
 249 | اِسْتِثْمارِ گِرانِ  | ˌestesmˈɑre ɡerˈɑneː
 250 | وَ اِجْحافْ آمیزْ بودِ  | vˈa ˈedʒhɑf ˈɑmiz bˈuːdeː
 251 | بِ هَمینْ دَلیلْ اَسْتْ کِ جایْگُزینِ آنْ یَعْنی اِزْدِواجِ اِحْساسی  | beː hˈamin dˈalil ˈast kˈeː dʒˌɑjɡozˈine ɑn jˈaʔni ˌezdevˈɑdʒe ehsˈɑsi
 252 | نیازْ بِ تُجیه‌یِ پَذیرْ بودَنِ اِزْدِواجْ را  | nˈijɑz beː tˈodʒihjˈe pˈazir buːdˈane ezdˈevɑdʒ rˈɑ
 253 | اَزْبینْ بُرْدِ_اَسْتْ  | ˌazbin bˈordeː ˈast
 254 | آنْچِ اَهَمّیَتْ دارَدْ  | ˌɑntʃe ˌahammˈiːjat dˈɑrad
 255 | اینْ اَسْتْ کِ دُ نَفَرْ سَخْتْ دَرْ آرِزویِ وُقوعِ آنْ باشَنْدْ  | iːn ˈast kˈeː dˈo nˈafar sˈaxt dˈar ˈɑrezˌuje vˌoq1uːʔˈe ɑn bˈɑʃand
 256 | غَریزِ‌ایِ قَویِ  | q1arˈizeːˌiːe q1ˈaviˌe
 257 | آنْها را بِ سویِ هَمْ بِکِشانْدْ  | ˌɑnhɑ rɑ beː sˈuːje hˈam bekˈeʃɑnd
 258 | وَ دَرْ دِلِ خُدْ بِ دُرُسْتیِ آنْ یَقینْ داشْتِ_باشَنْدْ  | vˈa dˈar dˈele xod beː dˌorostˈie ɑn jˈaq1in dˈɑʃteː bˈɑʃand
 259 | مَرْدُمانِ عَصْرِ جَدیدْ  | mˌardomˈɑne ˈaːsre dʒˈadid
 260 | ظاهِرَنْ اَزْ دَلایِلِ مَنْطِقی خَسْتِ شُدِ‌اَنْدْ  | zɑhˈeran az dˌalɑjˈele mantˈeq1i xˈasteː ʃˈodeːˈand
 261 | آنْ واسِطِ‌هایِ مَفْلوکِ  | ɑn vˈɑsetˌeːhɑjˈe maflˈuːke
 262 | آنْ خاسْتِ‌هایِ حِسابْ شُدِ  | ɑn xˈɑsteːhɑjˈe hˈesɑb ʃˈodeː
 263 | دَرْواقِعْ  | darvˈɑq1eʔ
 264 | هَرَچْقَدَرْ کِ اِزْدِواجِ  | hˌaratʃq1ˈadar kˈeː ˌezdevˈɑdʒe
 265 | غِیْرِ مُدَبِّرانِ‌تَرْ بِ نَظَرْ بِرِسَدْ  | q1ˈejre mˌodabberˈɑneːtar beː nˈazar berˈesad
 266 | شایَدْ فَقَطْ شِشْ هَفْتِ اَزْ آشْنایی گُذَشْتِ_باشَدْ  | ʃˈɑjad fˈaq1at ʃˈeʃ hˈafteː az ˈɑʃnˈɑiː ɡozˈaʃteː bˈɑʃad
 267 | یِکی اَزْ آنْها بیکارْ باشَدْ  | jˈeki az ˌɑnhɑ bˌikɑr bˈɑʃad
 268 | یا هَرْدْویشانِ تازِ‌  | jɑː hˌardviʃˈɑne tˈɑzeː
 269 | یِ نُجَوانیِشانْ را پُشْتِ سَرْ گُذاشْتِ_باشَنْدْ  | jˈe nˌoːdʒavˌɑnijˈeʃɑn rɑ pˈoʃte sˈar ɡˈozɑʃtˌeː bˈɑʃand
 270 | مُطْمَئِن‌تَرْ پِنْداشْتِ می‌شَوَدْ  | mˈotmˌaentar pendˈɑʃteː miʃavˈad
 271 | چِراکِ  | tʃerˈɑke
 272 | بی پَرْواییِ ظاهِریِ هَمْسَنْگْ میشَوَدْ  | bi pˌarvɑˈiːe zˈɑherˌie hamsˈanɡ miʃavˈad
 273 | با تَمامِ اِشْتِباهاتْ وَ فَجایِعی  | bɑ tamˈɑme ˌeʃtebˈɑhɑt vˈa fadʒˈɑjeʔˈi
 274 | کِ وَصْلَت‌هایِ بِ اِصْطِلاحْ خِرَدْمَنْدانِ‌یِ سابِقْ بِ بارْ می‌آوَرْدْ  | kˈeː vˈaslathɑjˈe beː estˈelɑh xˌeradmandˈɑneːjˈe sˈɑbeq1 beː bˈɑr miˈɑvard
 275 | قَدْرْ وَ مُنْزَلِتِ غَریزِ‌  | q1ˈadr vˈa mˌonzalˈete q1arˈizeː
 276 | یِ میراثی اَسْتْ اَزْ واکُنِشِ جَمْعیِ  | jˈe mirˈɑsi ˈast az vˌɑkonˈeʃe dʒamʔˈie
 277 | ناشی اَزْ آسیبِ رَوانی  | nˈɑʃi az ˈɑsibˌe ravˈɑni
 278 | عَلَیْهِ‌یِ چَنْدینْ قَرْنْ  | alˈajhejˈe tʃˈandin q1ˈarn
 279 | دَلیلِ مَنْطِقیِ بی مَنْطِقْ  | dalˈile mˌanteq1ˈie bi mˈanteq1
