 140 | دیگَرْ رازی بَرایِ گُفْتَنْ نَدارَنْدْ  | dˈiɡar rˈɑzi bˌarɑjˈe ɡˈoftan nˈadˈɑrand
 141 | تَبَعَنْ مَجْبورَنْدْ  | tabˈaan madʒbˈurand
 142 | اَسامی‌ای را کِ دیگَرانْ بَرْ آن‌ها تَحْمیلْ کَرْدِ‌اَنْدْ بِپَذیرَنْدْ  | ˈaːsˈɑmiiː rɑ kˈeː diɡˈarɑn bar ɑnhɑ tˈahmil kˈardeːand bepazˈirand
 143 | نام‌هایی کِ دَرْ مَدارِکِ رَسْمی  | nˈɑmhˈɑiː kˈeː dˈar mˌadɑrˈeke rˈasmi
 144 | وَ کاغَذْبازی‌هایِ دوْلَتی اِسْتِفادِ می‌شَوَدْ  | vˈa kˌɑq1azbˈɑzihɑjˈe dˈolatˌi ˌestefˈɑdeː miʃavˈad
 145 | اَمّا عِشْقْ باعِثْ می‌شَوَدْ  | ˈammˌɑ ˈeːʃq1 bˈɑʔes miʃavˈad
 146 | دُنْبالِ اَسامیِ مُسْتَعاری بِگَرْدَنْدْ کِ دَقیق‌تَرْ با خاسِتْگاه‌یِ مُحَبَّتِ هَرْدوْیِ آن‌ها جورْ دَرْبیایَدْ دَرْ  | donbˈɑle ˈaːsˈɑmiˌe mˌostaʔˈɑri beɡˈardand kˈeː dˈaq1iq1tar bɑ xˈɑsetɡˈɑhjˈe mˌohabbˈate hˌardojˈe ɑnhɑ dʒˈuːr darbijˈɑjad dˈar
 147 | نَتیجِ  | nˈatidʒˌeː
 148 | کِرِسْتِنْ می‌شَوَدْ تَکْلْ  | kerˈesten miʃavˈad tˈakl
 149 | کِ دَرْ اِسْکاتْلَنْدیِ اِصْطِلاحْ عامیانِ‌یِ فوْقُ‌العادِّ اَسْتْ  | kˈeː dˈar ˌeskɑtlandˈie estˈelɑh ˈɑmiˌɑneːjˈe fˈoːq1olˈɑdde ˈast
 150 | کِ بَرایِ رَبیعْ  | kˈeː bˌarɑjˈe rˈabiʔ
 151 | مَفْهومِ طَخْزْ وَ رُک‌گو وَ زِبْروْزِرَنْگْ وَ باارادِ را مُتِبادِرْ می‌کُنَدْ  | mafhˈuːme tˈaxz vˈa rˈokɡˈuː vˈa zˌebrozˈeranɡ vˈa bˈɑˈɑrˈɑdeː rɑ mˌotebˈɑder mikˈonad
 152 | رَبیعْ هَمْ می‌شَوَدْ سُفوفْ  | rˈabiʔ hˈam miʃavˈad sˈofuːf
 153 | کِ کِیْکِ بِرِشْتِ‌یِ لُبْنانی اَسْتْ  | kˈeː kˈejke berˈeʃteːjˈe lobnˈɑni ˈast
 154 | با طَعْمِ تُخْمِ رازیانِ وَ زَرْدْچوبِ  | bɑ tˈaʔme tˈoxme rˈɑziˌɑneː vˈa zardtʃˈuːbeː
 155 | وَ رَبیعِ آنْ را دَرْ یِکْ اَغْذیِ‌یِ فُروشی دَرْ مِیْدانِ نیکُلْسوْنْ بِ کِرِسْتِنْ مُعَرِّفی می‌کُنَدْ  | vˈa rˌabiʔˈe ɑn rɑ dˈar jˈek ˈaːq1zijˌejˈe forˈuːʃi dˈar mejdˈɑne nikˈolson beː kerˈesten mˌoʔarrˈefi mikˈonad
 156 | وَ اینْ کِیْکْ دَقیقَنْ مَلاحِتِ دَرونی  | vˈa iːn kˈejk daq1ˈiq1an malˈɑhetˌe darˈuni
 157 | وَ بیگانِگیِ شَرْقی پِسَریِ لُبْنانی  | vˈa biɡˌɑneɡˌie ʃˈarq1i pˌesarˈie lobnˈɑni
 158 | با چَشْمانی غَمْگینْ را  | bɑ tʃaʃmˈɑni q1ˈamɡin rˈɑ
 159 | بَرایِ کِرِسْتِنْ مُجَسَّمْ می‌کُنَدْ  | bˌarɑjˈe kerˈesten modʒˈassam mikˈonad
